"theta","phi","scenario","class","kappa_noise"
0.949068373101496,1.88721136713142,"A2_double_angle","alternative",8
0.931712506114257,2.63983666431629,"A2_double_angle","alternative",8
2.77642751001297,0.137391227902633,"A2_double_angle","alternative",8
6.19273702051397,6.11110886859275,"A2_double_angle","alternative",8
2.28735653911252,4.19509184957974,"A2_double_angle","alternative",8
2.0535817750781,4.0600574218253,"A2_double_angle","alternative",8
2.03583202910136,3.18632558885617,"A2_double_angle","alternative",8
0.0853219774085477,0.660580399105141,"A2_double_angle","alternative",8
6.13936578838221,5.83973545190948,"A2_double_angle","alternative",8
4.55244252771007,2.62176460937083,"A2_double_angle","alternative",8
6.13944372973164,0.068486282122084,"A2_double_angle","alternative",8
2.89914237133951,0.017380236165625,"A2_double_angle","alternative",8
4.18346516883632,1.68941157355159,"A2_double_angle","alternative",8
5.96338615878713,5.53832969115162,"A2_double_angle","alternative",8
3.70101334194693,0.660135244550965,"A2_double_angle","alternative",8
4.51088537287062,2.980166359327,"A2_double_angle","alternative",8
5.16674976068924,3.84695814556748,"A2_double_angle","alternative",8
1.85364541510904,3.45559920366835,"A2_double_angle","alternative",8
4.2900515499812,2.28213661158151,"A2_double_angle","alternative",8
5.16655415391286,4.23852557261903,"A2_double_angle","alternative",8
4.43643142265046,2.42019158907094,"A2_double_angle","alternative",8
1.7225094926115,2.86911916537372,"A2_double_angle","alternative",8
1.71143178683773,3.75487287998733,"A2_double_angle","alternative",8
3.43783161018284,0.598939104536371,"A2_double_angle","alternative",8
0.43618929552641,0.866376742391276,"A2_double_angle","alternative",8
2.17465764004244,4.37709498155178,"A2_double_angle","alternative",8
3.10589478263018,0.289655800867886,"A2_double_angle","alternative",8
1.18412948100301,2.78083321311917,"A2_double_angle","alternative",8
2.08427152739519,3.97553762264823,"A2_double_angle","alternative",8
4.12467299135757,1.4034310125401,"A2_double_angle","alternative",8
1.02548301683241,2.88772863976812,"A2_double_angle","alternative",8
0.940870332328763,1.33636324046928,"A2_double_angle","alternative",8
1.6938507123897,3.11592879391662,"A2_double_angle","alternative",8
3.71384163839982,1.4573495432631,"A2_double_angle","alternative",8
5.70156105386342,5.19715984003297,"A2_double_angle","alternative",8
3.56504425995746,1.04326975214758,"A2_double_angle","alternative",8
0.316666186440591,0.461054794700444,"A2_double_angle","alternative",8
1.80274031907318,3.78488884492183,"A2_double_angle","alternative",8
4.62700302810562,2.52271849426572,"A2_double_angle","alternative",8
6.09101174352215,5.72055442432481,"A2_double_angle","alternative",8
0.258076229590856,0.152499900384942,"A2_double_angle","alternative",8
0.840798762803358,1.12605373141899,"A2_double_angle","alternative",8
0.42314079479255,0.680795354457906,"A2_double_angle","alternative",8
0.00136612410455245,5.91861698701067,"A2_double_angle","alternative",8
5.24068882372514,4.31379251992261,"A2_double_angle","alternative",8
1.44382482151062,2.34443474450521,"A2_double_angle","alternative",8
3.58317530382822,0.835812246639573,"A2_double_angle","alternative",8
5.64711753496376,5.32643304836543,"A2_double_angle","alternative",8
3.79286508053481,1.33419819630516,"A2_double_angle","alternative",8
2.21518229217114,4.27334973877851,"A2_double_angle","alternative",8
2.89635859622981,5.34479862167808,"A2_double_angle","alternative",8
2.35255601104651,4.51126144972984,"A2_double_angle","alternative",8
5.97437037239228,5.84294429814786,"A2_double_angle","alternative",8
1.19173144995267,2.5062614240668,"A2_double_angle","alternative",8
3.22173986404281,0.208257048147022,"A2_double_angle","alternative",8
0.603908691312454,1.0642071562993,"A2_double_angle","alternative",8
0.767121383627638,1.75113179758257,"A2_double_angle","alternative",8
3.91001303240008,1.48894109552316,"A2_double_angle","alternative",8
3.92552838898553,1.79088426958103,"A2_double_angle","alternative",8
1.15316152555479,2.76112472405698,"A2_double_angle","alternative",8
1.154785074965,2.38324536661334,"A2_double_angle","alternative",8
2.28154317915703,4.49895127740215,"A2_double_angle","alternative",8
4.60796582936988,2.84427155245408,"A2_double_angle","alternative",8
5.40144265649895,4.54272761360547,"A2_double_angle","alternative",8
3.50103174708793,0.640147074187212,"A2_double_angle","alternative",8
2.45497146352977,4.80303968333806,"A2_double_angle","alternative",8
4.80962726087509,3.64525814634943,"A2_double_angle","alternative",8
4.38024590478954,3.05217453001239,"A2_double_angle","alternative",8
2.02914298247572,4.20760110294747,"A2_double_angle","alternative",8
4.63717360178512,3.13106968678162,"A2_double_angle","alternative",8
4.10164806665418,1.76140061782064,"A2_double_angle","alternative",8
0.401631134303139,0.876734239877966,"A2_double_angle","alternative",8
4.50763441048356,1.988467605816,"A2_double_angle","alternative",8
2.51161262331857,4.99940313092136,"A2_double_angle","alternative",8
1.09086421830189,2.272717548518,"A2_double_angle","alternative",8
3.45162229899753,1.33686725052807,"A2_double_angle","alternative",8
4.13788073803895,1.99139164672369,"A2_double_angle","alternative",8
4.22813228124084,1.98227478220179,"A2_double_angle","alternative",8
0.839823926860385,1.84429069072388,"A2_double_angle","alternative",8
5.508779077206,4.35954858051063,"A2_double_angle","alternative",8
5.12802807316981,4.65092464586073,"A2_double_angle","alternative",8
1.64942633905623,2.82378809431014,"A2_double_angle","alternative",8
3.1291836279955,6.25388071402746,"A2_double_angle","alternative",8
2.80081512242634,5.05940693134262,"A2_double_angle","alternative",8
3.03392623806285,0.183197426523039,"A2_double_angle","alternative",8
4.64198163127028,4.28479211419745,"A2_double_angle","alternative",8
2.96436158389007,5.99424217498884,"A2_double_angle","alternative",8
1.4306020287168,3.5427872716621,"A2_double_angle","alternative",8
3.58153873152127,1.17055755254158,"A2_double_angle","alternative",8
5.85015880981927,5.28973825301797,"A2_double_angle","alternative",8
1.12442502488419,2.04283558742171,"A2_double_angle","alternative",8
0.496387928298239,1.50214150844428,"A2_double_angle","alternative",8
0.703328229472422,1.86717959005069,"A2_double_angle","alternative",8
0.253732089965718,0.892037636967709,"A2_double_angle","alternative",8
2.84155956921895,5.93516979648342,"A2_double_angle","alternative",8
2.59447789167532,5.4890337171282,"A2_double_angle","alternative",8
4.93333272986442,4.31991878865131,"A2_double_angle","alternative",8
2.32842608141237,4.99437277000106,"A2_double_angle","alternative",8
1.97618984501643,3.55837096824651,"A2_double_angle","alternative",8
0.0863073492875274,0.0595604646516463,"A2_double_angle","alternative",8
1.44781668168476,2.85384281121113,"A2_double_angle","alternative",8
3.44603303614801,0.209146821062362,"A2_double_angle","alternative",8
2.89877312203879,6.22735213549517,"A2_double_angle","alternative",8
2.51003351443377,4.6154103809179,"A2_double_angle","alternative",8
4.92471520172121,4.30212462841289,"A2_double_angle","alternative",8
6.0036981743101,5.76266779266026,"A2_double_angle","alternative",8
3.08520578699904,5.97516286610815,"A2_double_angle","alternative",8
3.76358790289713,1.1453459030829,"A2_double_angle","alternative",8
5.67070230817566,5.69133338567186,"A2_double_angle","alternative",8
5.9497338181352,5.08208648812474,"A2_double_angle","alternative",8
0.49695570435982,0.808591038588774,"A2_double_angle","alternative",8
4.80032750966313,2.53930985623196,"A2_double_angle","alternative",8
5.07560508698202,3.29936729645987,"A2_double_angle","alternative",8
5.39042403798641,4.49115558736152,"A2_double_angle","alternative",8
5.01252231267983,4.47450832530695,"A2_double_angle","alternative",8
2.15683134102553,3.7665028832101,"A2_double_angle","alternative",8
5.64532633367875,5.10853565520741,"A2_double_angle","alternative",8
4.50463648757375,3.25855861510401,"A2_double_angle","alternative",8
0.798406441198718,1.64208921010309,"A2_double_angle","alternative",8
4.97032550715065,3.58589385005032,"A2_double_angle","alternative",8
5.74226120642243,5.29997920493472,"A2_double_angle","alternative",8
3.72658882335981,1.74909934585658,"A2_double_angle","alternative",8
4.33969449442625,2.80047596584624,"A2_double_angle","alternative",8
0.958498006569294,2.17806320046883,"A2_double_angle","alternative",8
1.53959392702113,3.02287378696651,"A2_double_angle","alternative",8
5.87539580856157,5.72784610794521,"A2_double_angle","alternative",8
1.9228638155904,4.35990477492186,"A2_double_angle","alternative",8
3.38967149852088,0.134416901792086,"A2_double_angle","alternative",8
0.779634257387627,1.30736562437727,"A2_double_angle","alternative",8
0.218463354321313,0.679912931243637,"A2_double_angle","alternative",8
5.38776864710443,4.58601455639671,"A2_double_angle","alternative",8
3.5067847894681,0.517232271051732,"A2_double_angle","alternative",8
3.79846666261747,0.857432702290653,"A2_double_angle","alternative",8
4.14933554459476,1.74218316830771,"A2_double_angle","alternative",8
2.64297236643056,5.42069015652267,"A2_double_angle","alternative",8
0.669502081734737,1.51568545574168,"A2_double_angle","alternative",8
5.22489894032169,4.14521582136959,"A2_double_angle","alternative",8
0.0765342197288814,6.19860222632445,"A2_double_angle","alternative",8
3.30118844626373,0.42772597082435,"A2_double_angle","alternative",8
0.369478073307661,1.18070733204489,"A2_double_angle","alternative",8
2.14584799346787,4.23207493067636,"A2_double_angle","alternative",8
5.66437701613043,5.28785588996305,"A2_double_angle","alternative",8
0.957551454684466,2.0767916721864,"A2_double_angle","alternative",8
2.14697421656244,3.8418154488639,"A2_double_angle","alternative",8
2.94411046743549,5.39882539085912,"A2_double_angle","alternative",8
1.26823855449496,2.69629946954735,"A2_double_angle","alternative",8
5.2675475476188,3.67780298608479,"A2_double_angle","alternative",8
1.58385575260097,3.66873937665515,"A2_double_angle","alternative",8
1.25740346783296,2.58789859160287,"A2_double_angle","alternative",8
2.39456883999805,4.79254628166407,"A2_double_angle","alternative",8
0.827685963894078,2.31200580563303,"A2_double_angle","alternative",8
4.03104336257628,1.69159533073963,"A2_double_angle","alternative",8
5.53628553294886,4.33424886149907,"A2_double_angle","alternative",8
4.07793245736386,1.51502122319362,"A2_double_angle","alternative",8
5.93504569344727,5.50713656660811,"A2_double_angle","alternative",8
1.67884667200548,2.57371713721068,"A2_double_angle","alternative",8
2.69720324872449,6.08083285222253,"A2_double_angle","alternative",8
0.0920395099750284,0.4217954860181,"A2_double_angle","alternative",8
1.64588658201115,3.49076000121431,"A2_double_angle","alternative",8
1.03664657249075,2.10644511752214,"A2_double_angle","alternative",8
4.13818968439352,2.04831185190381,"A2_double_angle","alternative",8
5.81710555388706,5.13173228245746,"A2_double_angle","alternative",8
0.904615246113184,1.40368261857109,"A2_double_angle","alternative",8
4.80252787596864,2.97970224926495,"A2_double_angle","alternative",8
0.706100996123569,0.874802253726723,"A2_double_angle","alternative",8
2.44189994816868,4.8110487943989,"A2_double_angle","alternative",8
0.886149964960106,1.99738350805579,"A2_double_angle","alternative",8
2.47668353336462,4.73295119220864,"A2_double_angle","alternative",8
1.23315976267105,2.52783221504668,"A2_double_angle","alternative",8
1.493165196461,2.69414400446834,"A2_double_angle","alternative",8
2.4650201380974,4.646126469158,"A2_double_angle","alternative",8
3.80386699691164,0.960206927747452,"A2_double_angle","alternative",8
3.25783560629536,0.0427691934589607,"A2_double_angle","alternative",8
4.66819902358133,2.63297373168186,"A2_double_angle","alternative",8
1.49156414087918,3.3302403403831,"A2_double_angle","alternative",8
3.51188678648961,0.554342619146176,"A2_double_angle","alternative",8
5.40874631450848,4.42930349653541,"A2_double_angle","alternative",8
4.7469575751397,3.19468622667416,"A2_double_angle","alternative",8
3.47943814435913,0.433211207765964,"A2_double_angle","alternative",8
4.05304770003669,2.33371520436354,"A2_double_angle","alternative",8
4.72954339770074,3.27922479073164,"A2_double_angle","alternative",8
5.61575967381154,4.46641024014314,"A2_double_angle","alternative",8
2.66282460656748,6.0017899940895,"A2_double_angle","alternative",8
2.23954392754819,1.71572006047473,"A3_axial","alternative",8
3.56055486573332,2.82405910243404,"A3_axial","alternative",8
4.97519332170895,1.8967989929311,"A3_axial","alternative",8
5.49789750924787,2.36047740092694,"A3_axial","alternative",8
3.3206668947393,3.16093343217724,"A3_axial","alternative",8
0.221447642834623,6.26713625230293,"A3_axial","alternative",8
2.52833599913715,5.3075162675451,"A3_axial","alternative",8
0.193802479051157,2.84772702651351,"A3_axial","alternative",8
2.48774104794306,2.17167386277089,"A3_axial","alternative",8
1.90023717325992,2.37848936544876,"A3_axial","alternative",8
6.20294248040091,3.36718771014325,"A3_axial","alternative",8
5.17453048798776,1.89322192879576,"A3_axial","alternative",8
4.94499868962704,5.32559156581228,"A3_axial","alternative",8
3.26799116604662,3.29825401490427,"A3_axial","alternative",8
4.19258161495003,1.38338705604578,"A3_axial","alternative",8
0.207160612248166,0.452114243537433,"A3_axial","alternative",8
3.32714122741552,5.36324926349067,"A3_axial","alternative",8
1.7969136977653,1.62036168133498,"A3_axial","alternative",8
3.61471272354548,3.6456464261831,"A3_axial","alternative",8
5.5281945675391,2.56227199421649,"A3_axial","alternative",8
1.6550533773764,1.47557910851052,"A3_axial","alternative",8
2.64000522624298,6.16240330379504,"A3_axial","alternative",8
5.81661725377597,3.25056081229328,"A3_axial","alternative",8
3.97523590078292,3.43810521543354,"A3_axial","alternative",8
5.10354035473519,5.00864593298422,"A3_axial","alternative",8
3.12443978696691,2.56234205145718,"A3_axial","alternative",8
3.78523307348822,0.692697292345073,"A3_axial","alternative",8
1.2633404399774,1.68496324255498,"A3_axial","alternative",8
6.12521688798371,3.53051409595314,"A3_axial","alternative",8
1.07368855210074,4.59195377406116,"A3_axial","alternative",8
0.302173112620178,3.33779388483561,"A3_axial","alternative",8
5.51653538255011,2.92865559330678,"A3_axial","alternative",8
2.29866449795153,5.14087852034551,"A3_axial","alternative",8
3.0502029089201,3.35301734758729,"A3_axial","alternative",8
3.68711464589045,3.60405473622449,"A3_axial","alternative",8
3.73414764792948,3.72943985101232,"A3_axial","alternative",8
0.116448505861968,0.16412385112234,"A3_axial","alternative",8
5.63640118604767,5.46713015164883,"A3_axial","alternative",8
0.0467736017939738,0.512923641648713,"A3_axial","alternative",8
0.745175536557876,4.34933498441043,"A3_axial","alternative",8
0.105511478679457,0.54264918079145,"A3_axial","alternative",8
3.28208325841026,3.0227994017779,"A3_axial","alternative",8
2.5992166256569,5.58054060040159,"A3_axial","alternative",8
1.58619065031598,4.40503786187008,"A3_axial","alternative",8
5.33910810481467,5.69695821417487,"A3_axial","alternative",8
4.84648889779594,5.48639773419823,"A3_axial","alternative",8
3.27072997983206,5.93927378927224,"A3_axial","alternative",8
5.06495557147838,5.20919335104079,"A3_axial","alternative",8
5.57116702247434,5.66775934826732,"A3_axial","alternative",8
5.80295751075856,6.04832817414507,"A3_axial","alternative",8
0.972560784980462,4.3981640950734,"A3_axial","alternative",8
5.81410657182456,2.9688473879454,"A3_axial","alternative",8
2.57062196220867,6.2821034046832,"A3_axial","alternative",8
3.54779843366815,3.70533287223088,"A3_axial","alternative",8
3.5367387817664,3.57576333147672,"A3_axial","alternative",8
2.00428472590956,2.22074716266172,"A3_axial","alternative",8
1.94669229486221,1.76633796551233,"A3_axial","alternative",8
1.31541276177576,4.31161696867223,"A3_axial","alternative",8
1.65198978699985,1.73638279444586,"A3_axial","alternative",8
1.41812161564607,4.50004734840364,"A3_axial","alternative",8
4.70949246110446,1.41521519346866,"A3_axial","alternative",8
5.79029092819598,2.73854935972189,"A3_axial","alternative",8
1.48055115460124,1.82763910661047,"A3_axial","alternative",8
5.43536472046051,1.90453429715861,"A3_axial","alternative",8
2.00561019990944,2.14326110917652,"A3_axial","alternative",8
2.175424583623,4.44319499956487,"A3_axial","alternative",8
1.03767541936921,1.29450287768968,"A3_axial","alternative",8
3.49432542193686,3.17444640331133,"A3_axial","alternative",8
4.46153901312238,4.09321426233116,"A3_axial","alternative",8
3.65224720037853,0.616693617018111,"A3_axial","alternative",8
4.6188692284545,4.56049302549031,"A3_axial","alternative",8
5.75682163884288,6.04694748830165,"A3_axial","alternative",8
0.955911495722164,1.20887980173354,"A3_axial","alternative",8
3.30915739552817,3.59402616367342,"A3_axial","alternative",8
0.116302214054041,3.05347635242314,"A3_axial","alternative",8
0.932639776738801,3.96060158344359,"A3_axial","alternative",8
3.48256993012487,3.34164587071323,"A3_axial","alternative",8
3.79957637375568,3.5110251211153,"A3_axial","alternative",8
5.81175775590695,3.2256584155878,"A3_axial","alternative",8
3.62570703713706,0.600295311428264,"A3_axial","alternative",8
3.23674562920745,3.3827857915591,"A3_axial","alternative",8
4.38995563001572,1.24001346194216,"A3_axial","alternative",8
1.58800479015647,0.807817516855461,"A3_axial","alternative",8
2.67022993006892,5.38039531585939,"A3_axial","alternative",8
0.19206094383494,3.10136919023714,"A3_axial","alternative",8
2.2704833590197,6.1177776219534,"A3_axial","alternative",8
4.39138274610083,1.03624591126587,"A3_axial","alternative",8
3.66520596718032,1.07903517120809,"A3_axial","alternative",8
4.00768990450816,1.15776290932123,"A3_axial","alternative",8
1.8406839258167,1.80806433264988,"A3_axial","alternative",8
0.217258467195785,0.39652066433083,"A3_axial","alternative",8
4.57471038645577,1.47986688684135,"A3_axial","alternative",8
0.427686989736961,6.0720025938553,"A3_axial","alternative",8
3.39014449650886,6.15880328358095,"A3_axial","alternative",8
4.87024946841051,4.77399784256562,"A3_axial","alternative",8
4.65408025198068,4.06396863411102,"A3_axial","alternative",8
0.439236047715868,3.60698638409234,"A3_axial","alternative",8
5.32649058706155,1.85821990406907,"A3_axial","alternative",8
1.97460985399203,1.88953730634899,"A3_axial","alternative",8
1.42020669669235,4.05680394305178,"A3_axial","alternative",8
1.63440735057508,1.47998529356276,"A3_axial","alternative",8
3.99821064739619,0.901810025595679,"A3_axial","alternative",8
2.4878221214001,5.08315520238259,"A3_axial","alternative",8
3.39378837528532,0.452298768045794,"A3_axial","alternative",8
5.14393813090472,5.09506731232223,"A3_axial","alternative",8
5.88213587884398,2.57481558804415,"A3_axial","alternative",8
0.263958077519146,0.650651870871378,"A3_axial","alternative",8
0.186440403796887,3.51948718256355,"A3_axial","alternative",8
4.8828918499193,5.33635050668383,"A3_axial","alternative",8
0.6479405271523,0.577979786165131,"A3_axial","alternative",8
4.3373354717292,2.05106602699769,"A3_axial","alternative",8
2.13886357490452,2.046659303123,"A3_axial","alternative",8
5.63401574597594,2.66716655081926,"A3_axial","alternative",8
1.72413243783654,5.52510127586862,"A3_axial","alternative",8
1.06788899770316,4.02367427427122,"A3_axial","alternative",8
1.45285480331418,4.53776348802716,"A3_axial","alternative",8
2.03180769653462,2.61370436427038,"A3_axial","alternative",8
2.89402633030443,2.85027430102324,"A3_axial","alternative",8
3.86852715678113,4.15943137308163,"A3_axial","alternative",8
3.96783219088011,3.67278335540632,"A3_axial","alternative",8
4.49276329522477,4.62695621391866,"A3_axial","alternative",8
2.77903330797205,2.92063515387571,"A3_axial","alternative",8
2.66759585390336,2.32801902130128,"A3_axial","alternative",8
4.7719049482865,4.89819924542761,"A3_axial","alternative",8
0.040608496352586,2.98812352501424,"A3_axial","alternative",8
2.37477725537053,5.57373520417136,"A3_axial","alternative",8
5.37050792830907,5.29313548732297,"A3_axial","alternative",8
2.65694924229211,3.19894898775293,"A3_axial","alternative",8
6.07556476811648,3.46752726749798,"A3_axial","alternative",8
4.49468194885869,1.57223748827051,"A3_axial","alternative",8
0.105147662656488,2.94577337958157,"A3_axial","alternative",8
1.35526038419489,4.73015993682518,"A3_axial","alternative",8
4.23671201928422,1.53398057666852,"A3_axial","alternative",8
2.3023731913135,5.53178832961474,"A3_axial","alternative",8
6.1030129119447,6.2396824753554,"A3_axial","alternative",8
3.27178690010846,3.17098317484365,"A3_axial","alternative",8
4.07454769795218,3.74704291476704,"A3_axial","alternative",8
5.32756624146688,4.97232070806055,"A3_axial","alternative",8
1.81618514040681,5.17622041274992,"A3_axial","alternative",8
3.52886831322122,6.20052728160292,"A3_axial","alternative",8
4.66155204755381,4.23816715910496,"A3_axial","alternative",8
4.22727194935885,4.1583882440934,"A3_axial","alternative",8
5.90692972459003,3.12337880206432,"A3_axial","alternative",8
1.62968549427938,4.31117984659974,"A3_axial","alternative",8
0.156090668751458,0.265022643200408,"A3_axial","alternative",8
0.612308910289578,0.773920513994747,"A3_axial","alternative",8
5.43172199885224,2.10738507155449,"A3_axial","alternative",8
0.247173042629355,0.291768162602497,"A3_axial","alternative",8
2.06921314838183,5.10426000041635,"A3_axial","alternative",8
6.03446429387675,3.00476257442745,"A3_axial","alternative",8
4.22868743085648,0.857088000639447,"A3_axial","alternative",8
0.937710758434114,0.950572752802344,"A3_axial","alternative",8
0.0735172364594184,5.52140247359028,"A3_axial","alternative",8
3.13870496740893,2.77650723987697,"A3_axial","alternative",8
4.21722596509757,5.07889948685796,"A3_axial","alternative",8
4.5092181275603,1.76737105326606,"A3_axial","alternative",8
1.09911186223794,1.26220121909,"A3_axial","alternative",8
2.75410385996048,6.18453670710979,"A3_axial","alternative",8
5.94672799985651,5.55175324388326,"A3_axial","alternative",8
0.944964056951683,3.75335531969519,"A3_axial","alternative",8
0.1315823378011,0.114919812473465,"A3_axial","alternative",8
4.52060478554031,0.854544209716547,"A3_axial","alternative",8
0.298893567739684,3.24834985566623,"A3_axial","alternative",8
1.52148118132971,1.61838265201456,"A3_axial","alternative",8
3.78090264579424,0.804883342940797,"A3_axial","alternative",8
3.25846063950765,0.230048556077746,"A3_axial","alternative",8
1.30494281361468,0.646814733858647,"A3_axial","alternative",8
2.8143229150687,2.89451565155454,"A3_axial","alternative",8
3.29931171108446,3.67003134130443,"A3_axial","alternative",8
4.39145665564803,1.823125458918,"A3_axial","alternative",8
2.1751898920643,5.50549867734735,"A3_axial","alternative",8
4.69654424779369,4.73782125407705,"A3_axial","alternative",8
2.48329858559382,6.14363544310571,"A3_axial","alternative",8
5.11856050916205,4.90816292533453,"A3_axial","alternative",8
0.868875791707167,0.987239334901469,"A3_axial","alternative",8
5.15762684408886,2.84840276801953,"A3_axial","alternative",8
5.7506929381179,2.46588093341699,"A3_axial","alternative",8
2.05263530219085,2.1467765442883,"A3_axial","alternative",8
5.6177762244604,5.26720332412189,"A3_axial","alternative",8
6.00293703558847,3.03121875415923,"A3_axial","alternative",8
5.21620734902488,4.72597295492199,"A3_axial","alternative",8
2.43724754683464,5.4239490160809,"A3_axial","alternative",8
2.00226131563783,2.34402600285078,"A3_axial","alternative",8
4.74966441246177,5.14925827373191,"A3_axial","alternative",8
5.14005548487979,1.91736369799143,"A3_axial","alternative",8
4.15187220943417,0.714238513054607,"A3_axial","alternative",8
3.17775105116076,2.81194159901542,"A3_axial","alternative",8
6.11955984082499,2.38753172680687,"A3_axial","alternative",8
3.37632334388809,3.55193281149919,"A3_axial","alternative",8
5.8437704718565,6.0585328159194,"A3_axial","alternative",8
5.3772728418663,5.26914502382772,"A3_axial","alternative",8
2.34116761658274,4.84922314159271,"A3_axial","alternative",8
2.88857310274419,2.5523100172382,"A3_axial","alternative",8
1.27286604379703,0.663796864300341,"A3_axial","alternative",8
1.8187453582273,2.02837744876964,"A3_axial","alternative",8
4.6261577847607,1.53004336333283,"A3_axial","alternative",8
5.38774119837251,2.4538997563854,"A3_axial","alternative",8
1.05327724611648,1.07672473992627,"A3_axial","alternative",8
2.15141641558643,1.97626085775579,"A3_axial","alternative",8
4.68096233428731,1.4650983515266,"A3_axial","alternative",8
0.0855977360035715,6.01869302675937,"A3_axial","alternative",8
4.47975051456166,4.6802746979035,"A3_axial","alternative",8
4.40726495133843,4.48198744850059,"A3_axial","alternative",8
0.309945815813036,3.34573553173805,"A3_axial","alternative",8
4.442876480873,1.15695412520308,"A3_axial","alternative",8
5.0226630574597,4.98059531733679,"A3_axial","alternative",8
4.99748580868051,1.42149083647278,"A3_axial","alternative",8
3.46590994400958,0.353178313847173,"A3_axial","alternative",8
1.65369596641192,1.58951606748849,"A3_axial","alternative",8
0.571670756198771,0.37879853305489,"A3_axial","alternative",8
5.35151813835952,1.94909501361979,"A3_axial","alternative",8
5.86458358877207,3.08746150676726,"A3_axial","alternative",8
1.79459269923496,4.51570101882458,"A3_axial","alternative",8
1.8864803129629,2.06608651444049,"A3_axial","alternative",8
1.5964740881253,5.00801343247725,"A3_axial","alternative",8
0.934862184831018,0.714574596309832,"A3_axial","alternative",8
0.0905462875477492,3.2871674800027,"A3_axial","alternative",8
5.52196952926985,3.01176186153059,"A3_axial","alternative",8
0.309635002774997,4.09789239035128,"A3_axial","alternative",8
3.59092253176564,3.16658196915582,"A3_axial","alternative",8
1.14527498100284,1.16735670368367,"A3_axial","alternative",8
3.05124059767543,5.9523260263045,"A3_axial","alternative",8
2.1166082972543,5.42007449820592,"A3_axial","alternative",8
3.96379478860324,4.17530113788248,"A3_axial","alternative",8
1.58712777369378,5.10348229282181,"A3_axial","alternative",8
3.99057691264335,3.98848018146682,"A3_axial","alternative",8
1.47686494482723,4.64990857163335,"A3_axial","alternative",8
6.1733342370873,3.42349663688736,"A3_axial","alternative",8
4.05688985248919,0.92072283699618,"A3_axial","alternative",8
1.28684071796688,1.20891943380515,"A3_axial","alternative",8
2.68912811208835,5.83398750048735,"A3_axial","alternative",8
0.762192619513401,0.330954352610936,"A3_axial","alternative",8
1.19526576201667,3.94565147438343,"A3_axial","alternative",8
0.172298990613122,0.527896671251131,"A3_axial","alternative",8
5.61847104471674,6.22067626353577,"A3_axial","alternative",8
3.53965716874607,3.48541364301765,"A3_axial","alternative",8
1.85850080510409,2.23612045529435,"A3_axial","alternative",8
2.03729864690045,5.17737056872695,"A3_axial","alternative",8
3.89750559923243,3.69810121919434,"A3_axial","alternative",8
5.56281467895428,2.38163516425678,"A3_axial","alternative",8
3.09384649507921,3.11536085120872,"A3_axial","alternative",8
0.595658640876167,3.14192681159553,"A3_axial","alternative",8
2.26842832484784,5.41828487024595,"A3_axial","alternative",8
1.47483943965681,1.13110668841087,"A3_axial","alternative",8
1.68046368363479,5.06708304759123,"A3_axial","alternative",8
4.51519336086418,1.75672966991591,"A3_axial","alternative",8
0.117870045303363,3.10588145240394,"A3_axial","alternative",8
4.85167233839276,4.68628272628601,"A3_axial","alternative",8
5.33784591226214,5.18462101298384,"A3_axial","alternative",8
2.997269054184,2.41469488471542,"A3_axial","alternative",8
5.43946040246782,1.81523529373611,"A3_axial","alternative",8
3.36734382544367,5.80907612250078,"A3_axial","alternative",8
5.74548955209598,2.55384473400243,"A3_axial","alternative",8
1.49663827516295,4.51770905534702,"A3_axial","alternative",8
5.90704374442513,6.24521922198874,"A3_axial","alternative",8
1.44081516599782,1.17405777380711,"A3_axial","alternative",8
3.42349548113981,3.21527006266726,"A3_axial","alternative",8
1.50032727618465,1.22910640955494,"A3_axial","alternative",8
5.26519108795422,5.30509056162419,"A3_axial","alternative",8
3.29387123578112,0.171166092482925,"A3_axial","alternative",8
6.05700903034981,5.91377274852606,"A3_axial","alternative",8
3.07457077779108,5.66431338732836,"A3_axial","alternative",8
2.87562397218378,0.346091025339416,"A3_axial","alternative",8
5.37490612275724,4.98699863135188,"A3_axial","alternative",8
5.56985967402946,1.67702638785871,"A3_axial","alternative",8
2.70897512083021,3.02419032082719,"A3_axial","alternative",8
3.56435857855037,3.05683749821632,"A3_axial","alternative",8
3.54802221039506,0.23830172785542,"A3_axial","alternative",8
1.92911601878547,2.57347256578233,"A3_axial","alternative",8
3.40829297104853,3.32215005907643,"A3_axial","alternative",8
2.31664117470656,2.57465629908284,"A3_axial","alternative",8
3.3301061820035,0.691653268647781,"A3_axial","alternative",8
0.622222276638221,0.759233567106898,"A3_axial","alternative",8
6.28256641968615,0.167612269061238,"A3_axial","alternative",8
1.38060654003259,4.14711453218951,"A3_axial","alternative",8
3.54758930513996,0.566214949776954,"A3_axial","alternative",8
3.72545129044557,3.81496687015604,"A3_axial","alternative",8
0.290047299188519,0.504771897862404,"A3_axial","alternative",8
0.256752881210941,4.07675389158853,"A3_axial","alternative",8
0.40378192962954,0.43221996555712,"A3_axial","alternative",8
0.0107685253523048,0.472978105570885,"A3_axial","alternative",8
0.668375857177249,1.14265484687522,"A3_axial","alternative",8
2.04184216031602,5.34911324472576,"A3_axial","alternative",8
0.0190429567813009,2.76233445326629,"A3_axial","alternative",8
0.00554601313942272,0.24247290225283,"A3_axial","alternative",8
0.885129225573642,1.26287225671762,"A3_axial","alternative",8
